voltage_v,current_a,temp_c,vibration_g,failure
224.97,10.74,48.54,0.051,0
221.34,6.71,69.21,0.1904,0
218.51,11.53,53.35,0.0518,0
234.27,6.24,46.02,0.1031,0
237.67,15.66,41.9,0.0469,0
230.0,14.92,39.75,0.1086,0
228.02,10.42,47.7,0.0076,0
235.88,21.62,49.59,0.1269,1
215.82,11.6,66.21,0.1686,0
230.76,16.3,57.9,0.0095,0
230.17,17.26,65.48,0.1369,0
234.15,11.72,41.27,0.1557,0
234.79,7.38,46.99,0.0499,0
225.92,11.27,35.81,0.0569,0
248.54,9.45,75.13,0.156,0
219.15,14.15,40.35,0.0736,0
225.23,12.26,68.67,0.0602,0
238.58,9.27,66.67,0.1314,0
223.65,16.77,53.31,0.0525,0
231.11,16.27,82.29,0.0625,0
224.68,10.33,48.91,0.3484,1
226.09,9.48,96.07,0.0449,1
217.06,7.41,58.15,0.1411,0
237.61,9.37,58.28,0.0462,0
237.83,8.91,42.06,0.0771,0
237.8,11.44,27.54,0.1131,0
225.71,5.06,90.31,0.0959,1
233.32,8.75,66.1,0.093,0
249.95,5.83,86.44,0.1115,1
232.9,13.67,27.41,0.1448,0
218.44,14.1,56.78,0.2669,0
221.46,14.76,41.54,0.1112,0
220.99,13.94,45.48,0.0701,0
243.21,9.43,62.96,0.1191,0
233.94,9.32,55.43,0.093,0
214.26,14.26,62.81,0.0515,0
243.03,4.62,48.31,0.3517,1
235.67,13.84,53.28,0.0371,0
231.74,12.8,70.57,0.1355,0
245.17,14.09,72.72,0.0071,0
227.71,5.95,70.95,0.1423,0
243.62,10.82,55.24,0.0464,0
207.9,7.49,69.22,0.0911,0
222.67,15.65,76.93,0.0737,0
237.92,17.56,54.27,0.0561,0
246.78,11.85,54.99,0.0855,0
217.82,22.34,76.06,0.082,1
225.82,8.52,43.71,0.1873,0
231.66,13.32,46.67,0.0092,0
220.61,12.91,30.47,0.0037,0
227.37,11.72,46.34,0.1491,0
245.82,10.13,53.61,0.0386,0
219.69,10.36,63.43,0.0819,0
227.6,15.61,43.86,0.0481,0
232.73,10.86,48.66,0.0738,0
234.65,3.44,46.7,0.2135,0
221.35,15.25,73.24,0.1569,0
228.22,17.01,38.67,0.0024,0
227.1,3.63,35.11,0.0059,0
233.04,14.15,44.63,0.1605,0
218.24,16.12,48.41,0.0418,0
242.71,10.88,48.9,0.1244,0
232.58,5.05,42.6,0.0385,0
240.67,9.07,60.35,0.0327,0
224.29,13.27,57.61,0.0531,0
217.8,10.32,47.17,0.0104,0
220.45,17.91,77.38,0.156,0
237.01,6.69,35.17,0.0209,0
225.59,11.83,60.07,0.0138,0
213.8,7.73,67.94,0.006,0
231.8,13.02,41.06,0.1245,0
226.79,9.89,66.26,0.0542,0
227.05,16.68,37.76,0.0383,0
212.9,16.28,82.09,0.1701,0
214.91,18.48,64.95,0.0992,1
224.52,10.02,71.69,0.1002,0
220.72,14.04,47.01,0.0781,0
224.31,7.87,83.56,0.0293,0
238.33,15.62,63.78,0.0195,0
219.36,9.19,41.08,0.0683,0
220.94,10.92,42.07,0.1447,0
224.73,16.51,65.84,0.1267,0
220.37,12.3,61.35,0.1425,0
227.85,10.3,73.9,0.0212,0
240.28,12.07,66.0,0.0855,0
227.13,18.36,67.51,0.0772,1
232.58,13.08,72.69,0.132,0
206.79,3.01,73.01,0.1344,0
230.82,11.0,35.55,0.1833,0
244.76,15.91,58.42,0.0072,0
230.98,10.59,70.34,0.0316,0
231.28,14.6,75.67,0.0962,0
232.86,14.56,62.52,0.0991,0
245.68,14.65,68.87,0.0595,0
243.54,5.96,71.05,0.0449,0
219.78,12.55,50.78,0.0682,0
242.03,21.6,76.36,0.2156,1
243.76,12.22,36.87,0.0175,0
212.9,17.64,65.94,0.1313,0
230.26,18.28,70.93,0.0489,1
235.26,10.4,71.53,0.0556,0
202.0,18.05,2.79,0.0559,1
223.2,14.49,65.04,0.0078,0
222.84,14.13,88.03,0.1235,1
223.55,10.8,34.31,0.0765,0
240.45,11.92,29.97,0.2019,0
229.43,15.0,56.8,0.0788,0
234.21,5.32,63.08,0.0607,0
230.89,19.55,69.41,0.0513,1
254.68,8.41,73.25,0.0395,0
239.96,18.12,32.65,0.0377,1
229.82,18.33,55.11,0.2135,1
227.36,7.89,52.29,0.1222,0
223.03,17.01,56.98,0.104,0
220.27,15.18,39.38,0.0127,0
218.03,7.4,56.86,0.0317,0
239.82,17.41,43.8,0.0537,0
221.05,13.01,53.15,0.0736,0
236.42,14.21,62.32,0.1277,0
224.96,15.79,28.55,0.0994,0
222.49,9.49,67.19,0.0751,0
226.7,14.02,64.12,0.1254,0
247.92,11.51,68.4,0.0505,0
260.38,11.07,60.56,0.0879,0
226.34,13.36,56.59,0.1478,0
225.42,11.32,81.87,0.0445,0
239.55,14.96,77.64,0.2631,0
231.53,10.85,51.73,0.1395,0
223.47,10.95,64.5,0.064,0
234.91,9.76,63.0,0.0262,0
237.68,7.16,45.76,0.1568,0
227.6,17.92,41.37,0.0202,0
227.88,13.52,66.41,0.1079,0
247.15,20.92,67.35,0.0395,1
221.79,13.8,54.81,0.0063,0
224.6,7.09,65.71,0.0666,0
225.37,14.79,53.5,0.0581,0
246.99,12.02,58.54,0.1998,0
210.23,15.2,50.86,0.1911,0
238.22,9.27,73.25,0.1328,0
229.71,7.39,66.11,0.2024,0
248.13,13.39,66.2,0.0972,0
233.56,7.92,67.76,0.1858,0
208.49,7.89,56.66,0.0975,0
246.11,12.29,52.92,0.0214,0
227.64,11.62,78.64,0.0547,0
209.59,12.33,65.21,0.0579,0
225.95,13.97,68.77,0.1188,0
230.36,10.85,39.81,0.0552,0
219.51,8.04,51.52,0.1712,0
214.69,19.56,80.52,0.0724,1
232.97,8.2,67.24,0.1802,0
217.56,16.72,70.41,0.1549,0
219.74,3.38,44.87,0.0668,0
243.57,12.75,50.28,0.0321,0
226.69,8.36,47.91,0.0074,0
217.83,9.67,65.16,0.0266,0
221.04,11.95,66.96,0.1774,0
233.86,16.04,45.3,0.0795,0
234.22,13.54,62.54,0.0814,0
236.66,9.14,48.39,0.1956,0
238.04,16.03,90.94,0.0431,1
233.34,12.4,60.32,0.1593,0
236.08,20.84,53.26,0.0489,1
225.24,16.19,55.77,0.128,0
218.82,13.15,64.75,0.0696,0
243.58,13.1,54.68,0.0908,0
238.8,15.94,68.54,0.098,0
227.19,9.91,62.68,0.0502,0
223.36,16.59,72.34,0.0033,0
252.86,10.83,74.3,0.1207,0
220.96,9.12,73.73,0.09,0
232.27,9.66,52.54,0.0728,0
223.3,8.33,53.75,0.0911,0
225.89,6.01,79.71,0.1006,0
222.5,12.45,67.62,0.0237,0
208.36,8.43,73.9,0.0127,0
233.9,17.78,82.57,0.1005,0
236.57,6.18,53.36,0.0703,0
223.35,10.89,70.99,0.0545,0
256.06,17.65,81.68,0.0456,0
232.83,18.5,64.58,0.1427,1
231.67,4.16,85.84,0.0542,1
233.87,16.37,69.79,0.1984,0
224.07,7.85,41.57,0.0365,0
220.22,10.85,62.35,0.1408,0
222.39,17.85,50.6,0.1067,0
224.55,11.75,54.35,0.0477,0
235.61,14.67,60.93,0.1015,0
226.22,7.36,59.59,0.1506,0
236.19,5.88,76.31,0.0994,0
217.38,10.64,42.94,0.0521,0
223.56,10.41,66.52,0.0669,0
222.88,9.39,66.28,0.135,0
191.83,11.06,39.89,0.0424,0
225.42,18.35,67.24,0.2375,1
219.62,5.78,66.48,0.0222,0
234.57,2.76,75.11,0.0883,0
237.33,15.81,19.95,0.03,0
216.0,13.94,38.41,0.0326,0
227.55,18.73,66.64,0.0748,1
217.2,4.38,67.19,0.0669,0
233.24,11.62,63.57,0.0757,0
223.13,13.26,64.71,0.0605,0
224.66,13.96,29.13,0.0551,0
227.83,15.38,48.98,0.0687,0
232.86,5.84,83.41,0.0611,0
230.55,12.18,66.99,0.2386,0
233.93,11.09,45.19,0.0407,0
237.19,15.48,53.38,0.0956,0
228.67,10.53,67.14,0.065,0
219.64,16.53,62.06,0.1678,0
213.99,5.61,63.31,0.082,0
222.37,15.87,94.04,0.0679,1
232.25,7.93,54.43,0.1122,0
216.17,15.42,60.42,0.0611,0
240.74,7.73,64.62,0.1693,0
219.49,12.93,57.42,0.0235,0
228.87,11.37,69.63,0.0329,0
244.76,10.67,58.56,0.0371,0
228.18,11.4,56.62,0.0797,0
219.08,15.65,75.71,0.1351,0
204.9,7.16,48.76,0.0537,0
234.06,13.86,81.7,0.1012,0
233.1,11.14,45.53,0.1269,0
235.76,14.54,74.36,0.0404,0
231.13,9.01,35.07,0.1694,0
224.64,12.14,55.71,0.0249,0
222.14,21.57,45.98,0.2189,1
230.42,16.15,49.62,0.2573,0
239.9,15.77,58.84,0.1061,0
200.41,8.14,57.72,0.0991,0
239.39,7.27,55.37,0.0376,0
227.1,18.15,34.65,0.0268,1
228.33,8.6,40.65,0.0398,0
236.95,1.15,96.18,0.0208,1
228.29,13.41,64.67,0.0638,0
232.26,9.5,64.49,0.0436,0
213.66,11.37,48.11,0.0127,0
227.23,9.77,63.98,0.1039,0
235.06,5.32,50.26,0.1619,0
226.08,9.17,42.7,0.0519,0
226.68,13.48,64.96,0.0494,0
231.64,10.11,57.4,0.0158,0
234.31,8.86,45.47,0.0622,0
245.22,12.6,62.31,0.0957,0
234.4,12.06,73.02,0.1229,0
243.52,13.9,62.76,0.1953,0
229.03,10.28,66.72,0.1212,0
206.31,14.65,64.07,0.1805,0
225.72,14.74,80.75,0.054,0
221.9,15.1,79.64,0.0088,0
229.37,12.48,57.86,0.0198,0
226.79,9.66,37.72,0.1043,0
232.63,12.06,72.58,0.0596,0
223.3,10.22,46.63,0.126,0
232.16,10.38,23.32,0.0724,0
233.7,11.94,57.5,0.1618,0
230.35,9.15,78.94,0.0581,0
215.37,11.05,49.47,0.0115,0
238.94,13.12,63.55,0.1956,0
236.2,18.3,58.32,0.0262,1
228.09,13.33,31.77,0.0214,0
211.89,11.94,60.75,0.1012,0
233.02,15.55,81.82,0.1282,0
224.72,14.64,68.7,0.038,0
224.5,15.26,49.32,0.0123,0
229.22,17.78,53.54,0.0657,0
244.55,11.52,54.18,0.0923,0
231.47,13.5,73.39,0.1348,0
228.89,14.54,45.71,0.0789,0
224.79,15.6,11.47,0.1809,0
230.31,3.92,68.78,0.0571,0
229.99,9.13,42.43,0.0393,0
236.03,18.11,44.62,0.0369,1
224.69,16.88,59.1,0.2827,0
221.88,11.63,42.85,0.0965,0
225.57,11.32,52.65,0.1633,0
229.13,18.93,55.39,0.0543,1
229.79,17.84,44.26,0.1171,0
229.9,14.09,58.69,0.1054,0
220.09,7.9,50.61,0.0586,0
229.15,13.53,52.92,0.052,0
236.84,11.2,45.67,0.0569,0
242.72,8.11,44.88,0.0167,0
239.84,10.66,80.24,0.0813,0
229.39,12.88,59.49,0.0225,0
228.42,17.81,57.29,0.0845,0
242.43,13.31,67.94,0.038,0
228.9,15.39,52.56,0.0331,0
238.67,12.82,56.7,0.0587,0
229.71,14.24,71.81,0.0661,0
206.01,11.98,50.24,0.2321,0
236.64,12.96,64.38,0.0643,0
239.66,8.47,47.89,0.0684,0
226.72,11.57,74.35,0.0996,0
218.43,7.57,56.87,0.1075,0
245.22,15.41,26.68,0.0657,0
228.54,15.84,73.37,0.1173,0
226.56,13.69,62.62,0.0646,0
234.49,9.48,99.31,0.0897,1
257.36,11.57,41.29,0.0624,0
234.84,21.33,61.35,0.1221,1
231.78,17.28,41.01,0.1297,0
230.7,11.67,45.87,0.0466,0
246.54,9.43,60.41,0.0061,0
235.27,12.59,74.44,0.0786,0
238.64,12.57,42.53,0.0529,0
233.04,5.96,63.78,0.1014,0
235.36,9.57,61.27,0.0408,0
227.22,11.5,38.9,0.0185,0
231.69,11.82,60.57,0.1583,0
223.14,16.48,98.85,0.0536,1
224.92,7.32,54.22,0.0762,0
234.9,10.23,47.62,0.0211,0
222.96,14.09,50.11,0.0612,0
231.31,15.34,64.82,0.1143,0
226.32,15.46,50.85,0.1005,0
218.76,7.27,69.42,0.0163,0
232.28,14.32,50.8,0.0882,0
237.75,11.61,49.24,0.0048,0
216.85,13.5,81.53,0.0594,0
236.09,13.79,36.38,0.1412,0
218.85,5.52,61.33,0.0384,0
243.56,11.72,71.75,0.1827,0
235.67,8.82,54.49,0.0539,0
216.85,14.1,53.89,0.0587,0
238.53,9.15,71.55,0.0989,0
223.87,17.53,65.0,0.0318,0
220.35,6.87,92.76,0.0825,1
237.22,11.64,38.22,0.0805,0
242.07,11.61,53.89,0.0633,0
234.76,13.14,49.85,0.0126,0
226.28,5.26,60.76,0.0153,0
231.7,16.52,83.73,0.1572,0
224.18,12.95,53.35,0.0105,0
228.26,0.97,57.98,0.0172,0
234.08,13.48,36.52,0.095,0
215.74,15.29,75.39,0.0709,0
234.46,10.36,35.51,0.1015,0
215.88,7.92,52.8,0.1862,0
217.26,15.67,33.37,0.0137,0
236.54,12.15,41.94,0.0947,0
221.56,5.23,74.39,0.0288,0
220.09,7.12,37.25,0.0669,0
227.04,13.27,62.16,0.0311,0
224.09,9.22,62.84,0.0625,0
232.31,14.07,59.6,0.1516,0
231.75,15.31,65.09,0.0102,0
220.14,16.91,51.7,0.1173,0
212.89,6.75,56.86,0.0757,0
227.97,12.32,45.07,0.066,0
241.01,11.3,67.93,0.0359,0
229.34,10.24,71.72,0.1098,0
226.52,20.51,69.74,0.0386,1
247.3,9.55,56.42,0.28,0
237.53,10.03,61.58,0.0699,0
212.72,9.94,61.71,0.1464,0
227.21,8.34,50.97,0.0005,0
232.23,14.48,54.33,0.0447,0
219.32,18.65,56.0,0.0215,1
227.07,11.83,47.81,0.0656,0
230.21,4.33,75.15,0.0258,0
227.76,12.27,68.78,0.0968,0
217.89,9.23,55.65,0.0476,0
244.68,2.84,59.89,0.092,0
232.67,9.76,53.6,0.068,0
221.41,20.46,68.73,0.0785,1
238.76,17.3,63.28,0.1305,0
229.19,10.08,57.53,0.1549,0
239.92,13.2,49.9,0.0306,0
228.96,14.46,72.65,0.0634,0
215.24,12.53,50.77,0.0057,0
219.33,6.92,53.74,0.0611,0
241.41,12.42,73.86,0.0212,0
240.33,12.08,73.24,0.0292,0
216.71,4.27,64.1,0.031,0
243.93,12.63,90.72,0.1247,1
240.26,15.41,80.65,0.0574,0
223.66,15.47,85.21,0.1272,1
229.22,14.33,43.93,0.1102,0
207.97,10.39,40.25,0.0629,0
222.99,2.42,75.97,0.0641,0
227.89,7.68,38.44,0.1641,0
233.09,10.18,37.44,0.0772,0
228.84,15.35,67.92,0.2533,0
231.39,10.31,65.14,0.0417,0
220.32,9.95,70.3,0.0002,0
233.24,14.47,63.6,0.083,0
246.83,9.96,37.7,0.232,0
234.39,10.83,62.49,0.0723,0
230.34,5.6,83.7,0.0437,0
222.59,8.64,81.87,0.1498,0
226.43,11.86,75.87,0.1061,0
216.88,17.24,67.39,0.0534,0
215.54,10.88,68.35,0.0274,0
229.3,11.19,57.53,0.1378,0
235.54,10.53,79.36,0.0008,0
221.44,12.54,55.68,0.0186,0
241.96,11.41,62.96,0.062,0
224.39,9.38,68.21,0.0754,0
229.1,16.9,81.17,0.1565,0
239.45,12.04,69.49,0.0494,0
226.87,13.03,44.82,0.0704,0
236.28,12.08,45.53,0.0293,0
235.73,16.72,66.7,0.1281,0
223.26,8.77,70.34,0.0416,0
223.53,14.39,67.23,0.0622,0
242.22,14.59,72.27,0.0048,0
243.2,17.29,68.94,0.0752,0
236.26,14.5,51.84,0.149,0
221.32,10.82,57.44,0.1161,0
238.68,19.14,63.14,0.1387,1
227.22,15.31,37.92,0.0514,0
217.31,18.29,74.66,0.2162,1
223.63,15.64,14.77,0.0985,0
227.76,10.57,46.29,0.2284,0
240.87,13.89,73.04,0.0465,0
221.97,9.94,56.6,0.1331,0
220.34,10.19,82.86,0.1464,0
225.17,6.84,47.6,0.1381,0
228.78,6.87,73.35,0.0993,0
236.73,15.37,63.26,0.0147,0
235.7,17.78,72.54,0.045,0
207.5,12.38,61.12,0.0255,0
226.44,16.55,103.61,0.1422,1
231.24,9.22,55.52,0.0062,0
221.3,9.57,67.4,0.0815,0
222.2,17.6,69.02,0.101,0
236.25,11.14,64.43,0.1008,0
236.83,17.23,70.39,0.0116,0
228.23,19.34,52.66,0.0204,1
234.02,13.83,67.12,0.1165,0
234.63,10.26,76.25,0.0939,0
219.03,12.67,76.84,0.0704,0
219.17,11.05,64.08,0.039,0
226.07,16.95,76.95,0.0689,0
223.07,16.36,50.59,0.1675,0
224.03,15.25,82.82,0.0932,0
229.05,14.45,78.12,0.08,0
229.08,9.34,59.2,0.072,0
204.4,21.07,61.51,0.0429,1
230.96,13.65,58.4,0.0844,0
227.48,12.55,65.48,0.1118,0
232.26,15.4,64.81,0.0756,0
223.59,11.47,44.9,0.0971,0
223.65,14.27,49.03,0.0768,0
226.09,7.98,54.07,0.0197,0
240.69,8.8,51.35,0.0124,0
225.83,7.88,65.43,0.0338,0
241.11,14.8,52.41,0.0351,0
239.77,23.56,66.09,0.085,1
226.62,15.34,80.79,0.087,0
224.89,13.87,71.12,0.1052,0
225.24,17.88,68.76,0.1081,0
228.56,6.69,81.74,0.2451,0
224.41,11.47,65.62,0.1202,0
237.36,14.11,48.04,0.0305,0
223.54,16.43,75.03,0.031,0
238.63,9.1,52.9,0.0546,0
220.68,10.66,80.21,0.1091,0
213.33,12.53,83.09,0.0972,0
212.03,19.94,69.09,0.0447,1
224.6,13.23,56.33,0.1243,0
221.92,13.13,79.56,0.099,0
221.47,7.23,94.98,0.0488,1
239.83,11.36,43.54,0.0491,0
222.68,10.25,61.75,0.0199,0
210.34,12.51,57.45,0.0737,0
235.65,11.71,50.14,0.2111,0
243.36,15.5,68.5,0.0187,0
234.5,11.36,80.99,0.1931,0
223.3,12.62,56.74,0.1008,0
231.72,13.55,66.17,0.0563,0
221.97,13.62,62.42,0.1684,0
220.28,8.86,58.9,0.0142,0
228.02,12.71,47.15,0.0515,0
229.43,14.57,45.99,0.1683,0
227.97,1.77,62.85,0.0334,0
246.72,10.27,39.05,0.2073,0
230.43,1.16,47.29,0.0964,0
239.6,0.93,77.55,0.0631,0
252.32,15.78,77.9,0.0378,0
225.26,12.88,75.3,0.0614,0
231.49,13.6,82.21,0.0721,0
238.17,15.99,62.67,0.0204,0
231.22,9.95,77.69,0.1185,0
227.23,13.9,44.32,0.0223,0
253.44,12.24,54.9,0.1996,0
241.98,8.01,62.5,0.0669,0
208.98,6.7,59.52,0.1368,0
243.57,16.12,63.09,0.0134,0
246.0,9.27,37.96,0.0543,0
241.95,14.48,51.44,0.0179,0
237.51,17.57,79.08,0.0307,0
245.51,8.77,98.19,0.1535,1
238.83,11.3,57.04,0.0975,0
235.79,13.19,62.9,0.1856,0
231.34,12.56,78.83,0.0332,0
219.28,14.07,42.15,0.0684,0
216.27,14.2,82.32,0.0689,0
237.73,11.5,51.79,0.025,0
237.55,11.37,53.08,0.0423,0
229.57,14.86,34.5,0.0301,0
221.43,11.36,75.48,0.0907,0
218.7,17.09,66.29,0.0642,0
226.38,6.76,77.06,0.0291,0
237.02,16.32,42.13,0.0045,0
252.38,11.54,55.7,0.0222,0
229.75,13.56,44.58,0.1485,0
232.88,18.39,46.68,0.1289,1
241.26,14.49,72.7,0.0505,0
229.36,13.13,48.13,0.1079,0
233.69,13.68,57.38,0.2046,0
238.22,8.51,63.93,0.1177,0
241.02,20.04,52.32,0.0157,1
230.54,10.32,68.62,0.1202,0
225.19,13.6,64.95,0.0465,0
232.04,12.81,81.39,0.0211,0
213.03,13.95,34.49,0.0776,0
232.94,14.53,70.25,0.05,0
238.67,11.14,50.74,0.1674,0
246.98,7.41,53.56,0.0764,0
239.25,15.68,67.35,0.0746,0
204.34,3.66,55.36,0.0998,0
243.92,13.24,72.29,0.1119,0
244.67,2.34,71.66,0.162,0
220.79,7.09,68.43,0.2448,0
225.99,21.88,44.46,0.1215,1
244.39,4.74,50.34,0.0145,0
230.56,12.25,48.75,0.0453,0
224.12,9.28,86.81,0.0306,1
222.49,16.25,46.48,0.0573,0
256.35,11.05,53.25,0.0248,0
237.87,20.53,48.77,0.148,1
227.21,7.97,100.67,0.0043,1
244.29,6.72,82.44,0.1969,0
229.1,11.31,50.69,0.1005,0
242.11,6.06,58.24,0.0127,0
235.81,9.24,49.69,0.0068,0
226.61,9.92,70.01,0.0977,0
234.98,17.71,41.67,0.0123,0
235.39,7.79,61.98,0.031,0
238.01,17.04,61.87,0.0062,0
246.28,14.36,59.74,0.0308,0
252.12,8.48,50.62,0.0384,0
234.11,11.08,37.62,0.0385,0
210.92,10.43,55.8,0.1142,0
238.77,12.88,24.99,0.0313,0
227.39,7.61,78.84,0.03,0
213.09,10.77,52.67,0.2611,0
236.91,15.65,46.29,0.1763,0
234.39,9.65,62.65,0.055,0
221.94,11.68,85.2,0.2251,1
218.14,17.11,96.19,0.1471,1
243.96,13.43,65.73,0.1934,0
235.06,12.18,71.15,0.1852,0
222.09,7.7,77.81,0.0419,0
236.63,15.09,52.64,0.0463,0
225.8,15.04,74.03,0.0147,0
235.45,15.46,83.27,0.0743,0
233.14,15.16,46.8,0.1278,0
204.36,17.34,46.63,0.0866,0
231.08,12.33,57.79,0.0709,0
228.33,14.15,48.47,0.1428,0
222.6,12.46,53.5,0.1342,0
217.36,15.3,47.61,0.1615,0
227.82,9.97,51.45,0.0823,0
226.47,17.52,88.35,0.1474,1
236.51,14.37,67.48,0.0864,0
228.55,18.85,76.18,0.0579,1
230.89,9.75,89.6,0.2253,1
233.27,14.84,53.18,0.0415,0
225.36,16.53,75.53,0.1339,0
220.04,16.05,51.32,0.0865,0
252.13,13.53,76.68,0.0837,0
229.22,12.53,60.38,0.0066,0
227.9,8.77,76.43,0.1206,0
244.13,13.2,57.93,0.0703,0
248.87,8.88,108.22,0.0636,1
244.46,13.97,67.55,0.06,0
226.1,7.84,57.89,0.0356,0
233.47,11.62,55.64,0.1233,0
235.85,15.68,60.98,0.0435,0
252.37,12.21,25.61,0.0332,0
234.2,14.3,36.57,0.0232,0
234.65,14.21,73.8,0.0621,0
219.87,12.94,63.88,0.2119,0
217.45,8.29,31.82,0.1072,0
243.54,14.08,53.57,0.0471,0
233.46,11.13,47.78,0.0831,0
234.47,9.6,61.94,0.2466,0
240.74,6.33,79.81,0.0257,0
238.52,11.21,22.44,0.1773,0
237.22,9.98,104.45,0.0749,1
236.36,7.25,56.27,0.0859,0
231.39,12.37,64.78,0.0287,0
232.09,15.21,54.84,0.0997,0
239.16,15.18,43.03,0.0692,0
220.62,7.22,63.17,0.1634,0
219.5,9.11,49.9,0.1918,0
230.82,10.06,83.89,0.0729,0
231.49,13.0,48.52,0.0533,0
237.24,9.51,65.75,0.0571,0
227.78,17.14,40.1,0.1865,0
222.22,15.07,49.14,0.0634,0
236.02,12.01,58.58,0.0813,0
243.47,9.08,83.04,0.1424,0
233.65,15.53,62.78,0.0701,0
215.46,12.67,76.27,0.0218,0
232.76,15.04,45.54,0.1635,0
210.69,13.53,76.84,0.0409,0
229.59,15.96,37.57,0.1191,0
209.9,14.34,56.94,0.1144,0
225.7,13.11,74.87,0.1812,0
235.11,8.32,47.86,0.0038,0
227.15,10.47,55.95,0.1363,0
241.49,3.5,76.31,0.0898,0
232.19,11.37,36.89,0.1259,0
218.76,15.57,36.52,0.0366,0
239.01,16.3,72.74,0.0274,0
236.89,13.21,44.61,0.0373,0
242.74,14.66,56.44,0.0674,0
237.1,7.63,35.59,0.0417,0
234.7,7.53,46.71,0.135,0
220.07,6.32,66.06,0.0881,0
238.13,11.54,72.91,0.0598,0
228.54,9.82,77.04,0.0044,0
238.06,10.29,45.65,0.1432,0
252.3,15.63,89.37,0.0667,1
242.07,11.7,66.05,0.044,0
232.85,13.47,46.95,0.0256,0
230.73,10.28,54.62,0.1285,0
225.82,15.93,60.35,0.0417,0
206.77,8.84,33.66,0.1274,0
230.46,5.18,53.37,0.2158,0
224.86,11.31,46.43,0.0215,0
233.22,9.79,68.28,0.0641,0
224.84,7.94,51.6,0.0947,0
232.21,14.68,65.8,0.0748,0
242.46,14.08,67.19,0.0781,0
231.57,13.89,67.92,0.1848,0
219.14,11.31,38.53,0.084,0
221.69,5.23,80.8,0.1505,0
236.91,14.54,64.96,0.0227,0
237.53,11.45,57.36,0.0869,0
221.28,14.06,71.13,0.0504,0
229.71,14.69,25.38,0.2465,0
239.05,13.95,59.42,0.019,0
247.21,11.65,28.83,0.153,0
231.76,9.76,61.48,0.0697,0
228.01,10.27,63.62,0.0743,0
226.3,11.45,75.9,0.0596,0
231.43,14.28,76.87,0.1392,0
243.89,17.22,49.51,0.1005,0
231.45,7.76,64.4,0.1142,0
235.0,10.3,53.36,0.0356,0
215.78,12.48,64.88,0.1652,0
245.94,6.46,54.68,0.0131,0
243.37,8.82,62.3,0.0173,0
227.04,16.74,44.31,0.0299,0
228.96,15.62,66.93,0.0425,0
241.79,11.37,28.36,0.082,0
259.45,8.05,50.0,0.0098,0
213.15,12.03,51.69,0.0085,0
224.89,9.54,72.23,0.2009,0
226.06,14.65,68.7,0.0419,0
240.41,17.24,29.26,0.0361,0
233.54,12.37,56.89,0.1279,0
224.88,13.66,42.67,0.1015,0
215.84,12.16,35.51,0.0323,0
240.11,13.3,58.21,0.091,0
228.0,11.65,58.26,0.1171,0
218.42,15.19,73.76,0.1267,0
223.18,4.46,72.53,0.2154,0
225.75,8.75,82.56,0.0217,0
227.0,16.6,57.16,0.0738,0
219.55,20.42,59.37,0.0964,1
219.68,10.18,60.74,0.2307,0
253.7,11.24,62.58,0.3942,1
233.3,13.52,47.03,0.0587,0
225.89,10.44,64.34,0.069,0
233.78,11.45,48.6,0.0617,0
231.61,1.71,49.25,0.0817,0
220.93,6.56,63.01,0.0907,0
210.85,15.09,52.04,0.1287,0
224.69,14.72,83.17,0.0931,0
228.17,11.77,53.59,0.0515,0
228.9,7.34,68.2,0.1154,0
211.69,14.47,50.61,0.0922,0
254.8,4.48,19.43,0.0246,0
254.03,13.82,72.75,0.065,0
234.45,7.66,62.87,0.0918,0
230.25,9.4,82.92,0.1183,0
224.35,9.77,54.25,0.1983,0
235.79,18.82,54.8,0.0345,1
228.83,2.27,63.72,0.0414,0
242.52,19.34,76.23,0.0753,1
239.14,19.46,70.51,0.0817,1
221.49,15.48,61.78,0.0349,0
223.12,18.82,51.29,0.0361,1
239.7,9.81,80.12,0.0404,0
236.95,15.04,47.82,0.098,0
218.87,13.15,41.54,0.1078,0
225.43,10.02,58.69,0.013,0
228.46,12.35,56.67,0.093,0
229.63,16.95,43.78,0.134,0
229.28,16.92,56.5,0.0401,0
238.99,4.26,39.49,0.0022,0
231.46,9.44,39.99,0.1102,0
230.81,7.24,69.4,0.0448,0
222.43,15.41,89.78,0.0719,1
231.68,7.88,44.53,0.227,0
229.71,19.92,46.85,0.0743,1
225.2,14.45,77.28,0.075,0
218.49,17.77,45.38,0.0862,0
242.77,9.81,65.01,0.1642,0
247.8,14.83,62.45,0.0789,0
232.45,15.86,50.85,0.0468,0
244.35,12.15,59.25,0.0905,0
232.3,0.46,61.24,0.137,0
216.13,6.46,71.38,0.0724,0
233.0,10.14,73.45,0.2146,0
226.6,12.55,47.34,0.0386,0
234.76,4.75,47.66,0.0919,0
245.71,13.7,44.2,0.0356,0
224.93,5.51,75.29,0.0193,0
233.88,13.26,62.36,0.0279,0
238.61,19.6,50.37,0.0467,1
243.54,9.44,69.32,0.0581,0
239.86,8.51,72.32,0.1991,0
218.85,2.57,83.14,0.0846,0
218.84,7.01,71.78,0.0402,0
237.65,9.84,22.39,0.0457,0
226.15,13.02,54.14,0.081,0
220.16,11.98,50.51,0.2242,0
241.88,12.5,81.13,0.076,0
226.3,7.6,79.04,0.0571,0
246.3,12.26,48.85,0.2013,0
